artist,style,new_filename
Hans Heysen,Realism,95320.jpg
Alfred Sisley,Impressionism,29772.jpg
William Merritt Chase,Impressionism,83973.jpg
Robert Spencer,Impressionism,56606.jpg
Nikolai Ge,Realism,100551.jpg
Maxime Maufra,Impressionism,8326.jpg
Theophile Steinlen,Realism,52294.jpg
Joseph Wright,Romanticism,102956.jpg
Thomas Lawrence,Romanticism,78357.jpg
Pericles Pantazis ,Impressionism,40205.jpg
James McNeill Whistler,Impressionism,63662.jpg
Henry Raeburn,Romanticism,33037.jpg
Veniamin Kremer,Realism,43043.jpg
John Atkinson Grimshaw,Romanticism,80355.jpg
Pyotr Konchalovsky,Realism,49816.jpg
John Atkinson Grimshaw,Romanticism,33087.jpg
Theophile Steinlen,Realism,39184.jpg
Giovanni Boldini,Realism,21039.jpg
George Henry,Impressionism,58783.jpg
Emmanuel Zairis,Impressionism,5362.jpg
Edward Burne-Jones,Romanticism,55160.jpg
Eliseu Visconti,Romanticism,24686.jpg
Francisco Goya,Romanticism,93974.jpg
Vasily Sadovnikov,Realism,46726.jpg
Alexey Venetsianov,Realism,14293.jpg
Pyotr Konchalovsky,Realism,3322.jpg
Columbano Bordalo Pinheiro,Realism,88976.jpg
Konstantin Yuon,Realism,49334.jpg
Giovanni Boldini,Realism,17326.jpg
Thomas Lawrence,Romanticism,62996.jpg
Theodore Gericault,Realism,67763.jpg
Edouard Manet,Impressionism,21152.jpg
Thomas Lawrence,Romanticism,83820.jpg
Konstantin Korovin,Impressionism,57492.jpg
Theodor Philipsen,Impressionism,66679.jpg
Theodor Philipsen,Impressionism,34100.jpg
Santiago Rusinol,Impressionism,59761.jpg
Orest Kiprensky,Romanticism,9054.jpg
Edward Burne-Jones,Romanticism,63454.jpg
Edward Burne-Jones,Romanticism,62812.jpg
Maxime Maufra,Impressionism,100550.jpg
Charles-Francois Daubigny,Realism,46259.jpg
Jan Matejko,Romanticism,7137.jpg
Theophile Steinlen,Realism,56910.jpg
Fyodor Vasilyev,Realism,68335.jpg
Vasily Polenov,Impressionism,30478.jpg
Kazimir Malevich,Impressionism,82192.jpg
David Wilkie,Romanticism,62426.jpg
Johann Koler,Romanticism,19036.jpg
Ipolit Strambu,Impressionism,81118.jpg
Henry William Banks Davis,Realism,2654.jpg
William Collins,Romanticism,54770.jpg
Ion Andreescu,Impressionism,30678.jpg
Theophile Steinlen,Realism,68787.jpg
Edward Burne-Jones,Romanticism,3797.jpg
Walter Sickert,Impressionism,46432.jpg
Arkhip Kuindzhi,Impressionism,3828.jpg
Viktor Vasnetsov,Romanticism,25437.jpg
Mary Cassatt,Impressionism,85634.jpg
George Stubbs,Romanticism,69035.jpg
Thomas Lawrence,Romanticism,87461.jpg
Odilon Redon,Realism,76431.jpg
Horace Vernet,Romanticism,95161.jpg
Victor Borisov-Musatov,Impressionism,82022.jpg
Stefan Luchian,Impressionism,75030.jpg
Mikhail Lebedev,Realism,90940.jpg
Arthur Hughes,Romanticism,60043.jpg
John Atkinson Grimshaw,Romanticism,44718.jpg
Camille Corot,Realism,17712.jpg
Raden Saleh,Romanticism,23026.jpg
John Henry Twachtman,Impressionism,96079.jpg
Andrei Ryabushkin,Realism,57530.jpg
Dante Gabriel Rossetti,Romanticism,88058.jpg
Theodor Philipsen,Impressionism,92385.jpg
Niccolo Cannicci,Impressionism,82704.jpg
Howard Pyle,Romanticism,60759.jpg
Alfred Sisley,Impressionism,24560.jpg
Ivan Kramskoy,Realism,62504.jpg
Theophile Steinlen,Realism,52093.jpg
Theophile Steinlen,Realism,24944.jpg
Edward Burne-Jones,Romanticism,37857.jpg
Giovanni Boldini,Realism,36175.jpg
Maxim Vorobiev,Romanticism,93326.jpg
Orest Kiprensky,Romanticism,66745.jpg
Osman Hamdi,Romanticism,23588.jpg
Fyodor Vasilyev,Realism,91322.jpg
Kazimir Malevich,Realism,35634.jpg
James Charles,Impressionism,44476.jpg
Edward R. Taylor,Romanticism,15159.jpg
Konstantin Yuon,Impressionism,62523.jpg
Eugene Delacroix,Romanticism,70756.jpg
Arthur Hughes,Romanticism,46480.jpg
Edward Burne-Jones,Romanticism,44358.jpg
Edouard Manet,Impressionism,28426.jpg
John Ruskin,Romanticism,30518.jpg
Theodore Rousseau,Realism,98703.jpg
Giovanni Boldini,Impressionism,25323.jpg
George Pemba,Impressionism,31497.jpg
George Pemba,Impressionism,91153.jpg
Charles-Francois Daubigny,Realism,23909.jpg
Victor Meirelles,Romanticism,33992.jpg
John Constable,Romanticism,92983.jpg
Julian Ashton,Impressionism,98313.jpg
Jean-Francois Millet,Realism,25812.jpg
Orest Kiprensky,Romanticism,79549.jpg
Rudolf von Alt,Romanticism,69234.jpg
Theodor Pallady,Impressionism,73544.jpg
John Atkinson Grimshaw,Romanticism,45065.jpg
Grigoriy Myasoyedov,Realism,37249.jpg
Grigoriy Myasoyedov,Realism,92346.jpg
Columbano Bordalo Pinheiro,Realism,90612.jpg
David Wilkie,Romanticism,61427.jpg
Eliseu Visconti,Impressionism,38276.jpg
Theodore Gericault,Romanticism,43467.jpg
Mikhail Nesterov,Realism,34920.jpg
Theodore Gericault,Romanticism,55835.jpg
James Webb ,Romanticism,75569.jpg
Julian Ashton,Impressionism,22420.jpg
Theodor Aman,Impressionism,81445.jpg
Constantin Guys,Realism,96857.jpg
Theodore Rousseau,Realism,89012.jpg
Gilbert Stuart,Romanticism,76843.jpg
Hoca Ali Riza,Impressionism,28979.jpg
Theodore Gericault,Realism,79428.jpg
Henry William Banks Davis,Romanticism,67021.jpg
Orest Kiprensky,Romanticism,18883.jpg
Emile Claus,Realism,14102.jpg
Eugene Delacroix,Romanticism,47330.jpg
Frederic Bazille,Impressionism,44332.jpg
Pavel Filonov,Realism,25884.jpg
Emil Carlsen,Impressionism,7821.jpg
Edwin Henry Landseer,Romanticism,27262.jpg
Andrei Ryabushkin,Realism,90152.jpg
Marie Bracquemond,Impressionism,52564.jpg
Gilbert Stuart,Romanticism,80518.jpg
Theophile Steinlen,Realism,8091.jpg
Alexey Venetsianov,Realism,3355.jpg
Johan Christian Dahl,Romanticism,74808.jpg
Theophile Steinlen,Realism,51679.jpg
Santiago Rusinol,Impressionism,34597.jpg
Henri Fantin-Latour,Realism,73130.jpg
Martiros Saryan,Realism,19387.jpg
Henri Fantin-Latour,Realism,12869.jpg
Emil Carlsen,Impressionism,68060.jpg
Joaquín Sorolla,Impressionism,88348.jpg
Fyodor Vasilyev,Realism,35101.jpg
Jose Malhoa,Impressionism,26855.jpg
John Ruskin,Romanticism,64366.jpg
Thomas Girtin,Romanticism,48413.jpg
Jean-Leon Gerome,Romanticism,72835.jpg
Charles-Francois Daubigny,Realism,78136.jpg
Francisco Goya,Romanticism,26683.jpg
Gregoire Boonzaier,Impressionism,31739.jpg
Mary Cassatt,Impressionism,71582.jpg
Gustave Courbet,Realism,57926.jpg
Akseli Gallen-Kallela,Impressionism,100038.jpg
Thomas Eakins,Realism,40756.jpg
John Collier,Romanticism,54881.jpg
Edwin Henry Landseer,Romanticism,37584.jpg
John Hoppner,Romanticism,96428.jpg
Gustave Courbet,Realism,70695.jpg
Gustave Courbet,Realism,71829.jpg
Theophrastos Triantafyllidis,Impressionism,60218.jpg
Orest Kiprensky,Romanticism,85830.jpg
Theophile Steinlen,Realism,89310.jpg
Eugene von Guerard,Romanticism,40193.jpg
Rosa Bonheur,Realism,8477.jpg
Vasily Vereshchagin,Realism,66907.jpg
Theodore Gericault,Romanticism,12343.jpg
Valentin Serov,Impressionism,78688.jpg
Jan Matejko,Romanticism,21607.jpg
Theophile Steinlen,Realism,22853.jpg
Fyodor Vasilyev,Realism,97070.jpg
Winston Churchill,Impressionism,96594.jpg
Dante Gabriel Rossetti,Romanticism,88585.jpg
Sir Lawrence Alma-Tadema,Romanticism,95891.jpg
John Everett Millais,Realism,49925.jpg
Mikhail Nesterov,Realism,31916.jpg
Vasily Vereshchagin,Realism,100614.jpg
Edouard Manet,Impressionism,43929.jpg
Paul Signac,Impressionism,70662.jpg
Aleksandr Deyneka,Realism,6543.jpg
Henry Raeburn,Romanticism,11499.jpg
Jan Matejko,Romanticism,54825.jpg
George Romney,Romanticism,56938.jpg
Gheorghe Tattarescu,Romanticism,4424.jpg
Theophile Steinlen,Realism,101541.jpg
Henry William Banks Davis,Realism,52991.jpg
Gustave Courbet,Realism,98171.jpg
Theophile Steinlen,Realism,45802.jpg
Veniamin Kremer,Realism,53811.jpg
Edwin Henry Landseer,Romanticism,21207.jpg
Stefan Luchian,Impressionism,70204.jpg
John Hoppner,Romanticism,3161.jpg
Francisco Goya,Romanticism,63257.jpg
Charles-Francois Daubigny,Realism,73279.jpg
Alfred Sisley,Impressionism,69349.jpg
Francisco Goya,Romanticism,19313.jpg
Domingos Sequeira,Romanticism,78165.jpg
Charles-Francois Daubigny,Realism,36005.jpg
John Henry Twachtman,Impressionism,103226.jpg
Henryk Siemiradzki,Romanticism,1456.jpg
Mikhail Nesterov,Realism,68303.jpg
James Webb ,Romanticism,64406.jpg
Thomas Girtin,Romanticism,33130.jpg
Thomas Girtin,Romanticism,16123.jpg
Martiros Saryan,Realism,83073.jpg
James Webb ,Romanticism,81997.jpg
Edwin Henry Landseer,Romanticism,30424.jpg
Charles M. Russell,Romanticism,78097.jpg
John Hoppner,Romanticism,72910.jpg
Mikhail Nesterov,Realism,72209.jpg
Theodore Rousseau,Realism,14511.jpg
Theodore Rousseau,Realism,54235.jpg
Pyotr Konchalovsky,Realism,47521.jpg
Thomas Girtin,Romanticism,38379.jpg
Pyotr Konchalovsky,Realism,49620.jpg
Robert Spencer,Impressionism,55918.jpg
William Simpson,Realism,21462.jpg
Alfred Sisley,Impressionism,10021.jpg
Winslow Homer,Realism,9179.jpg
Dante Gabriel Rossetti,Romanticism,40454.jpg
Henri Fantin-Latour,Realism,44649.jpg
Theodore Rousseau,Realism,18824.jpg
Honore Daumier,Realism,37545.jpg
Isaac Levitan,Realism,90571.jpg
Arturo Michelena,Romanticism,8202.jpg
Columbano Bordalo Pinheiro,Realism,86720.jpg
David Wilkie,Romanticism,29192.jpg
Volodymyr Orlovsky,Realism,71401.jpg
John Hoppner,Romanticism,94451.jpg
Martiros Saryan,Realism,87106.jpg
Samuel Mutzner,Impressionism,23193.jpg
Henry Raeburn,Romanticism,86472.jpg
Theodore Gericault,Realism,79329.jpg
Henryk Siemiradzki,Romanticism,79843.jpg
Fyodor Vasilyev,Realism,79650.jpg
Peder Severin Kroyer,Impressionism,3185.jpg
Theodor Pallady,Impressionism,42213.jpg
Edmund Charles Tarbell,Impressionism,9656.jpg
Emmanuel Zairis,Impressionism,41603.jpg
Francisco Goya,Romanticism,94834.jpg
Thomas Eakins,Realism,57113.jpg
Vasily Vereshchagin,Realism,4457.jpg
Xu Beihong,Realism,52588.jpg
Thomas Girtin,Romanticism,76696.jpg
Thomas Girtin,Romanticism,74418.jpg
Thomas Girtin,Romanticism,57864.jpg
Ioannis Altamouras,Realism,59477.jpg
John William Waterhouse,Romanticism,102636.jpg
James Charles,Realism,93568.jpg
Pierre Emmanuel Damoye,Impressionism,15010.jpg
Edward Burne-Jones,Romanticism,31966.jpg
Constantin Guys,Realism,13447.jpg
William Merritt Chase,Impressionism,100120.jpg
Georgios Jakobides,Realism,56380.jpg
Henry Raeburn,Romanticism,13768.jpg
Vasily Vereshchagin,Realism,38395.jpg
Howard Pyle,Romanticism,9852.jpg
Edwin Henry Landseer,Romanticism,51188.jpg
Thomas Girtin,Romanticism,56747.jpg
Thomas Girtin,Romanticism,71164.jpg
Thomas Girtin,Romanticism,37352.jpg
Thomas Girtin,Romanticism,666.jpg
Theodore Gericault,Romanticism,102977.jpg
Jan Matejko,Romanticism,28854.jpg
Armand Guillaumin,Impressionism,33674.jpg
Vasily Polenov,Realism,71073.jpg
Maxime Lalanne,Realism,43615.jpg
 Periklis Vyzantios ,Impressionism,82133.jpg
Theophrastos Triantafyllidis,Impressionism,71247.jpg
Thomas Girtin,Romanticism,99831.jpg
Thomas Girtin,Romanticism,46744.jpg
Konstantin Korovin,Impressionism,62300.jpg
Francisco Goya,Romanticism,76566.jpg
Hugo Simberg,Realism,77270.jpg
Nikolaos Gyzis,Realism,29549.jpg
Theodore Gericault,Romanticism,47224.jpg
Henri Matisse,Impressionism,33982.jpg
Charles Hermans,Realism,92988.jpg
Guy Rose,Impressionism,70404.jpg
Pericles Pantazis ,Realism,88461.jpg
Frederic Bazille,Impressionism,76907.jpg
Theodore Gericault,Romanticism,46352.jpg
Lesser Ury,Impressionism,103218.jpg
Thomas Pollock Anshutz,Impressionism,7235.jpg
Joseph Wright,Romanticism,63264.jpg
Henrique Pousao,Realism,33165.jpg
Nikolai Ge,Realism,29942.jpg
Fyodor Vasilyev,Realism,7203.jpg
William Turner,Romanticism,62572.jpg
Horace Vernet,Romanticism,10912.jpg
Gustave Courbet,Realism,84624.jpg
Gheorghe Tattarescu,Romanticism,27910.jpg
Nikolay Bogdanov-Belsky,Realism,6569.jpg
Jacek Malczewski,Romanticism,22138.jpg
Edwin Henry Landseer,Romanticism,77486.jpg
Andres de Santa Maria,Impressionism,88171.jpg
James Webb ,Romanticism,49062.jpg
Theodore Gericault,Romanticism,48101.jpg
Thomas Girtin,Romanticism,900.jpg
Thomas Girtin,Romanticism,32863.jpg
Orest Kiprensky,Romanticism,372.jpg
Arthur Segal,Impressionism,37638.jpg
Marie Bracquemond,Impressionism,33896.jpg
Charles M. Russell,Romanticism,50352.jpg
Francisco Goya,Romanticism,65162.jpg
Jan Matejko,Romanticism,17953.jpg
Armand Guillaumin,Impressionism,97533.jpg
Theodore Gericault,Romanticism,65754.jpg
Gustave Courbet,Realism,40306.jpg
Theodore Gericault,Romanticism,103090.jpg
N.C. Wyeth,Realism,90118.jpg
Thomas Girtin,Romanticism,38060.jpg
John Martin,Romanticism,13251.jpg
Henry Raeburn,Romanticism,101065.jpg
Hoca Ali Riza,Impressionism,96153.jpg
Jean-Francois Millet,Realism,77306.jpg
Nikolay Bogdanov-Belsky,Realism,96748.jpg
Mikhail Vrubel,Realism,48783.jpg
Theodor Aman,Romanticism,43541.jpg
Richard Parkes Bonington,Romanticism,17523.jpg
Gustave Courbet,Realism,65659.jpg
Grigoriy Myasoyedov,Realism,79680.jpg
Maxim Vorobiev,Romanticism,93776.jpg
Eugene Delacroix,Romanticism,70500.jpg
Mikhail Nesterov,Impressionism,47121.jpg
Theodore Gericault,Realism,15547.jpg
Theodule Ribot,Realism,24557.jpg
Alekos Kontopoulos ,Realism,6756.jpg
John William Waterhouse,Romanticism,63391.jpg
John Hoppner,Romanticism,52744.jpg
Constantin Guys,Realism,89925.jpg
Edward R. Taylor,Romanticism,84668.jpg
Theodor Philipsen,Impressionism,33295.jpg
Henrique Pousao,Realism,98057.jpg
William Michael Harnett,Realism,68890.jpg
John Glover,Romanticism,47337.jpg
Eliseu Visconti,Impressionism,100955.jpg
Eduard von Gebhardt,Romanticism,93083.jpg
Honore Daumier,Realism,57994.jpg
Charles-Francois Daubigny,Realism,68726.jpg
Winslow Homer,Realism,101472.jpg
James Ward ,Romanticism,84825.jpg
Orest Kiprensky,Romanticism,100843.jpg
Theodore Rousseau,Realism,101280.jpg
Theodore Gericault,Romanticism,34752.jpg
Thomas Couture,Romanticism,25325.jpg
Thomas Eakins,Realism,1789.jpg
Cornelis Springer,Romanticism,7880.jpg
George Stubbs,Romanticism,39356.jpg
Richard Parkes Bonington,Romanticism,18963.jpg
Howard Pyle,Romanticism,68640.jpg
Alexander Ivanov,Romanticism,24895.jpg
Alfred Sisley,Impressionism,93158.jpg
Konstantinos Volanakis,Impressionism,23341.jpg
Polychronis Lembesis,Romanticism,41593.jpg
George Stubbs,Romanticism,39672.jpg
Marianne North,Impressionism,26992.jpg
Richard Parkes Bonington,Romanticism,15426.jpg
Honore Daumier,Realism,86872.jpg
Theodore Gericault,Romanticism,49138.jpg
Henri Fantin-Latour,Realism,88818.jpg
Volodymyr Orlovsky,Realism,79275.jpg
Richard Parkes Bonington,Romanticism,37682.jpg
Konstantin Korovin,Impressionism,100648.jpg
Edwin Henry Landseer,Romanticism,64652.jpg
Mikhail Lebedev,Realism,45872.jpg
Nikolay Bogdanov-Belsky,Impressionism,48652.jpg
Henri Fantin-Latour,Realism,16492.jpg
Grigoriy Myasoyedov,Realism,96362.jpg
Marie Bracquemond,Impressionism,100071.jpg
Mihaly Munkacsy,Realism,38518.jpg
Wilhelm Trubner,Realism,102963.jpg
Edouard Manet,Realism,2940.jpg
Henri Martin,Impressionism,62532.jpg
Fyodor Vasilyev,Realism,25390.jpg
Nikolai Ge,Romanticism,91906.jpg
Jean-Francois Millet,Realism,8334.jpg
John Hoppner,Romanticism,82497.jpg
Orest Kiprensky,Romanticism,84092.jpg
Nikolai Ge,Realism,94829.jpg
Gustave Courbet,Realism,100405.jpg
Edwin Henry Landseer,Romanticism,50626.jpg
Arturo Michelena,Romanticism,7981.jpg
Honore Daumier,Realism,93226.jpg
Robert Brackman,Realism,22823.jpg
John Ruskin,Romanticism,8079.jpg
Victor Meirelles,Romanticism,19623.jpg
Giovanni Boldini,Realism,5212.jpg
John Atkinson Grimshaw,Romanticism,48573.jpg
Niccolo Cannicci,Impressionism,73292.jpg
Francisco Goya,Romanticism,76911.jpg
Francisco Goya,Romanticism,19816.jpg
Winslow Homer,Realism,67600.jpg
Theodore Gericault,Romanticism,91192.jpg
Armand Guillaumin,Impressionism,98901.jpg
Charles M. Russell,Romanticism,40839.jpg
Charles-Francois Daubigny,Realism,58539.jpg
Charles-Francois Daubigny,Realism,63474.jpg
Nikolai Ge,Realism,10530.jpg
Paul Mathiopoulos,Impressionism,34612.jpg
Horace Vernet,Romanticism,65212.jpg
Theodore Gericault,Romanticism,1039.jpg
John William Waterhouse,Romanticism,6803.jpg
Edouard Manet,Realism,67995.jpg
Sir Lawrence Alma-Tadema,Romanticism,41662.jpg
Richard Parkes Bonington,Romanticism,30697.jpg
Thomas Sully,Romanticism,17514.jpg
Theodore Gericault,Romanticism,80075.jpg
James Tissot,Impressionism,101048.jpg
Armand Guillaumin,Impressionism,14085.jpg
Stefan Luchian,Impressionism,101565.jpg
Eugene Delacroix,Romanticism,8889.jpg
Mikhail Nesterov,Impressionism,92136.jpg
John Roddam Spencer Stanhope,Romanticism,92782.jpg
Joaquín Sorolla,Impressionism,103190.jpg
John Hoppner,Romanticism,9464.jpg
Edward Burne-Jones,Romanticism,53674.jpg
Anne-Louis Girodet,Romanticism,5245.jpg
Gilbert Stuart,Romanticism,64327.jpg
Francisco Goya,Romanticism,37753.jpg
Columbano Bordalo Pinheiro,Realism,56162.jpg
Yiannis Moralis,Realism,45558.jpg
Francis Picabia,Impressionism,75103.jpg
Orest Kiprensky,Romanticism,34139.jpg
John Hoppner,Romanticism,55486.jpg
Nicolae Grigorescu,Impressionism,85247.jpg
Jan Matejko,Romanticism,84286.jpg
Jan Matejko,Romanticism,102227.jpg
Ilya Mashkov,Realism,63601.jpg
Edwin Henry Landseer,Romanticism,31513.jpg
Nikolaos Lytras,Realism,72052.jpg
Arturo Michelena,Romanticism,68020.jpg
William Merritt Chase,Impressionism,34037.jpg
Stefan Luchian,Impressionism,97285.jpg
Gustave Courbet,Realism,90709.jpg
Francesco Hayez,Romanticism,54655.jpg
Gustave Courbet,Realism,88235.jpg
Egon Schiele,Impressionism,87689.jpg
Henrique Pousao,Realism,16256.jpg
Gustave Courbet,Realism,78283.jpg
Alfred Sisley,Impressionism,47288.jpg
Ilya Mashkov,Realism,59036.jpg
Maxim Vorobiev,Romanticism,8711.jpg
Ferdynand Ruszczyc,Impressionism,83845.jpg
Henri Fantin-Latour,Realism,99755.jpg
Santiago Rusinol,Impressionism,55824.jpg
Gustave Courbet,Realism,1385.jpg
Hans Heysen,Realism,84195.jpg
Edwin Henry Landseer,Romanticism,69970.jpg
Edouard Manet,Realism,87912.jpg
Alfred Stevens,Romanticism,81804.jpg
Alexander Ivanov,Romanticism,4099.jpg
Eduard von Gebhardt,Realism,80297.jpg
Charles-Francois Daubigny,Realism,76196.jpg
Georgios Jakobides,Realism,20501.jpg
Lovis Corinth,Impressionism,90028.jpg
William Michael Harnett,Realism,87390.jpg
Alfred Stevens,Romanticism,71860.jpg
Mary Cassatt,Impressionism,59334.jpg
Francesco Hayez,Romanticism,63916.jpg
Eliseu Visconti,Impressionism,46876.jpg
Armando Reveron,Impressionism,50203.jpg
Edwin Henry Landseer,Romanticism,97104.jpg
Nikolay Bogdanov-Belsky,Realism,243.jpg
Armando Reveron,Impressionism,95919.jpg
Nikolay Bogdanov-Belsky,Impressionism,45893.jpg
Henrique Pousao,Realism,13115.jpg
Ioannis Altamouras,Realism,6546.jpg
Jean-Leon Gerome,Romanticism,14680.jpg
Max Slevogt,Impressionism,51046.jpg
John William Waterhouse,Romanticism,75467.jpg
Charles-Francois Daubigny,Realism,61501.jpg
John William Waterhouse,Romanticism,6694.jpg
John Crome,Romanticism,51670.jpg
Stefan Luchian,Impressionism,71312.jpg
Eugene Delacroix,Romanticism,102202.jpg
James Hamilton,Romanticism,98744.jpg
Dante Gabriel Rossetti,Romanticism,88622.jpg
Giovanni Boldini,Realism,85316.jpg
James Ward ,Romanticism,39508.jpg
William Merritt Chase,Realism,100158.jpg
Walter Sickert,Impressionism,10143.jpg
Richard Parkes Bonington,Romanticism,32170.jpg
Winslow Homer,Realism,37642.jpg
Orest Kiprensky,Romanticism,58878.jpg
Theodule Ribot,Realism,98295.jpg
Benito Quinquela Martin,Impressionism,50678.jpg
Francesco Hayez,Romanticism,77523.jpg
John William Waterhouse,Romanticism,44109.jpg
Theodore Gericault,Romanticism,28493.jpg
Charles-Francois Daubigny,Realism,100738.jpg
Paul Mathiopoulos,Impressionism,85150.jpg
Volodymyr Orlovsky,Realism,44985.jpg
James Webb ,Romanticism,59706.jpg
Francisco Goya,Romanticism,79548.jpg
Francisco Goya,Romanticism,98128.jpg
Alexey  Bogolyubov,Romanticism,98278.jpg
Julian Alden Weir,Impressionism,98304.jpg
Armando Reveron,Impressionism,88880.jpg
Auguste Rodin,Impressionism,102547.jpg
Orest Kiprensky,Romanticism,83665.jpg
Eva Gonzales,Impressionism,74856.jpg
N.C. Wyeth,Realism,62983.jpg
Francisco Goya,Romanticism,24832.jpg
Winslow Homer,Realism,41959.jpg
Gregoire Boonzaier,Impressionism,6982.jpg
Henry William Banks Davis,Romanticism,14914.jpg
Volodymyr Orlovsky,Realism,5968.jpg
Hoca Ali Riza,Impressionism,1210.jpg
Charles-Francois Daubigny,Realism,65456.jpg
Martiros Saryan,Realism,84768.jpg
Mikhail Nesterov,Impressionism,86813.jpg
Paul Mathiopoulos,Realism,37781.jpg
Vasily Polenov,Realism,30864.jpg
Paul Peel,Romanticism,38689.jpg
N.C. Wyeth,Realism,15566.jpg
Ilya Mashkov,Realism,7197.jpg
George Catlin,Realism,73347.jpg
Nikolaos Gyzis,Realism,40201.jpg
Rubens Santoro,Realism,64986.jpg
Mikhail Nesterov,Impressionism,103234.jpg
Theodore Gericault,Romanticism,43413.jpg
Adam Baltatu,Impressionism,102633.jpg
Ioannis Altamouras,Impressionism,48885.jpg
Charles Reiffel,Impressionism,46034.jpg
Gustave Courbet,Realism,86446.jpg
Taras Shevchenko,Romanticism,96446.jpg
Winston Churchill,Impressionism,86542.jpg
Max Liebermann,Impressionism,87099.jpg
Anne-Louis Girodet,Romanticism,83838.jpg
Richard Parkes Bonington,Romanticism,34318.jpg
Nikolai Ge,Realism,19338.jpg
Robert Harris,Realism,39821.jpg
Gustave Courbet,Realism,7823.jpg
Winslow Homer,Realism,51937.jpg
Jose Malhoa,Realism,97871.jpg
Willard Metcalf,Impressionism,20943.jpg
John Ruskin,Romanticism,57920.jpg
Berthe Morisot,Impressionism,94944.jpg
Charles-Francois Daubigny,Realism,65739.jpg
Francisco Goya,Romanticism,71018.jpg
Jose Malhoa,Impressionism,9184.jpg
Rosa Bonheur,Realism,87874.jpg
Volodymyr Orlovsky,Realism,21566.jpg
Albert Anker,Realism,61936.jpg
Edwin Austin Abbey,Romanticism,97364.jpg
John Atkinson Grimshaw,Romanticism,16615.jpg
John Atkinson Grimshaw,Romanticism,76469.jpg
Jan Matejko,Romanticism,88272.jpg
Alfred Sisley,Impressionism,86064.jpg
Georges Seurat,Impressionism,38093.jpg
David Burliuk,Realism,11974.jpg
Nikolaos Gyzis,Realism,76613.jpg
Gilbert Stuart,Romanticism,12997.jpg
James Tissot,Realism,44895.jpg
Eugene Delacroix,Romanticism,1511.jpg
Henry Raeburn,Romanticism,63623.jpg
Charles M. Russell,Romanticism,22690.jpg
Paul Mathiopoulos,Realism,82796.jpg
Nikolay Bogdanov-Belsky,Realism,59149.jpg
Gustave Courbet,Realism,93989.jpg
Theodore Gericault,Romanticism,89711.jpg
Nikolai Ge,Realism,30630.jpg
Theophrastos Triantafyllidis,Impressionism,25408.jpg
Emil Carlsen,Realism,93835.jpg
Horace Trenerry,Impressionism,25128.jpg
John Atkinson Grimshaw,Romanticism,54124.jpg
Jehan Georges Vibert,Romanticism,75330.jpg
Thomas Jones Barker,Romanticism,86337.jpg
 Periklis Vyzantios ,Impressionism,73626.jpg
Pierre-Paul Prud'hon,Romanticism,88165.jpg
Georgios Jakobides,Realism,55982.jpg
John Atkinson Grimshaw,Impressionism,82226.jpg
Thomas Moran,Romanticism,7517.jpg
Konstantinos Volanakis,Impressionism,71032.jpg
Konstantin Makovsky,Romanticism,4124.jpg
Emil Carlsen,Realism,94421.jpg
Orest Kiprensky,Romanticism,32577.jpg
Paul Mathiopoulos,Impressionism,65419.jpg
Edwin Henry Landseer,Romanticism,34556.jpg
Alexander Ivanov,Romanticism,74277.jpg
Francisco Goya,Romanticism,75715.jpg
Winslow Homer,Realism,60399.jpg
John Martin,Romanticism,66736.jpg
Odilon Redon,Realism,15768.jpg
James Webb ,Romanticism,20411.jpg
Jan Matejko,Romanticism,70842.jpg
Edward Burne-Jones,Romanticism,84581.jpg
Gilbert Stuart,Romanticism,32378.jpg
Giovanni Boldini,Impressionism,21784.jpg
William Merritt Chase,Impressionism,40922.jpg
Edouard Manet,Impressionism,84146.jpg
Theodore Gericault,Romanticism,102099.jpg
John Atkinson Grimshaw,Romanticism,79334.jpg
George Frederick Watts,Romanticism,17530.jpg
Edouard Manet,Impressionism,59152.jpg
Alfred Sisley,Impressionism,31137.jpg
Henry Raeburn,Romanticism,73876.jpg
Theodore Gericault,Romanticism,48698.jpg
Nikolaos Gyzis,Realism,74828.jpg
Emil Carlsen,Realism,43360.jpg
Nicolae Grigorescu,Impressionism,100653.jpg
Henry Raeburn,Romanticism,38085.jpg
Volodymyr Orlovsky,Realism,68805.jpg
Alexander Orlowski,Romanticism,52679.jpg
Orest Kiprensky,Romanticism,4884.jpg
Wilhelm Trubner,Realism,63825.jpg
Richard Parkes Bonington,Romanticism,50370.jpg
Viktor Vasnetsov,Romanticism,21996.jpg
Theodore Gericault,Romanticism,68688.jpg
Edward Burne-Jones,Romanticism,56292.jpg
Giovanni Boldini,Realism,59881.jpg
John Atkinson Grimshaw,Romanticism,63632.jpg
Giovanni Boldini,Realism,90340.jpg
Camille Corot,Realism,47443.jpg
Pieter Wenning,Impressionism,28406.jpg
Konstantinos Volanakis,Realism,38813.jpg
John Hoppner,Romanticism,64567.jpg
Ion Andreescu,Realism,26386.jpg
Arthur Verona,Impressionism,83826.jpg
Nikolay Bogdanov-Belsky,Realism,45083.jpg
Pericles Pantazis ,Impressionism,80199.jpg
Vasily Polenov,Realism,41160.jpg
Gilbert Stuart,Romanticism,9631.jpg
Giovanni Boldini,Impressionism,14860.jpg
Karl Bryullov,Romanticism,65279.jpg
Konstantin Yuon,Impressionism,67989.jpg
Mary Cassatt,Impressionism,101102.jpg
